timestamp,value,label
1970-01-01 08:01:00,2109,0
1970-01-01 08:02:00,3229,0
1970-01-01 08:03:00,3637,0
1970-01-01 08:04:00,1982,0
1970-01-01 08:05:00,2751,0
1970-01-01 08:06:00,2128,0
1970-01-01 08:07:00,2109,0
1970-01-01 08:08:00,2328,0
1970-01-01 08:09:00,2453,0
1970-01-01 08:10:00,2847,0
1970-01-01 08:11:00,3659,0
1970-01-01 08:12:00,5207,0
1970-01-01 08:13:00,5146,0
1970-01-01 08:14:00,4712,0
1970-01-01 08:15:00,6363,0
1970-01-01 08:16:00,5010,0
1970-01-01 08:17:00,3956,0
1970-01-01 08:18:00,4063,0
1970-01-01 08:19:00,3748,0
1970-01-01 08:20:00,3047,0
1970-01-01 08:21:00,4099,0
1970-01-01 08:22:00,2122,0
1970-01-01 08:23:00,3387,0
1970-01-01 08:24:00,1950,0
1970-01-01 08:25:00,2927,0
1970-01-01 08:26:00,1889,0
1970-01-01 08:27:00,1910,0
1970-01-01 08:28:00,3747,0
1970-01-01 08:29:00,4994,0
1970-01-01 08:30:00,2009,0
1970-01-01 08:31:00,2899,0
1970-01-01 08:32:00,2298,0
1970-01-01 08:33:00,1894,0
1970-01-01 08:34:00,1999,0
1970-01-01 08:35:00,3007,0
1970-01-01 08:36:00,2838,0
1970-01-01 08:37:00,4113,0
1970-01-01 08:38:00,2150,0
1970-01-01 08:39:00,3007,0
1970-01-01 08:40:00,2484,0
1970-01-01 08:41:00,2101,0
1970-01-01 08:42:00,2001,0
1970-01-01 08:43:00,2102,0
1970-01-01 08:44:00,2129,0
1970-01-01 08:45:00,4422,0
1970-01-01 08:46:00,4573,0
1970-01-01 08:47:00,1989,0
1970-01-01 08:48:00,1953,0
1970-01-01 08:49:00,1872,0
1970-01-01 08:50:00,1850,0
1970-01-01 08:51:00,2879,0
1970-01-01 08:52:00,1840,0
1970-01-01 08:53:00,2134,0
1970-01-01 08:54:00,2234,0
1970-01-01 08:55:00,3769,0
1970-01-01 08:56:00,2717,0
1970-01-01 08:57:00,2171,0
1970-01-01 08:58:00,2224,0
1970-01-01 08:59:00,1967,0
1970-01-01 09:00:00,2148,0
1970-01-01 09:01:00,1978,0
1970-01-01 09:02:00,2021,0
1970-01-01 09:03:00,2060,0
1970-01-01 09:04:00,2096,0
1970-01-01 09:05:00,2082,0
1970-01-01 09:06:00,2175,0
1970-01-01 09:07:00,2332,0
1970-01-01 09:08:00,2147,0
1970-01-01 09:09:00,2163,0
1970-01-01 09:10:00,2406,0
1970-01-01 09:11:00,2022,0
1970-01-01 09:12:00,2188,0
1970-01-01 09:13:00,2758,0
1970-01-01 09:14:00,2925,0
1970-01-01 09:15:00,3223,0
1970-01-01 09:16:00,2507,0
1970-01-01 09:17:00,2435,0
1970-01-01 09:18:00,2552,0
1970-01-01 09:19:00,2540,0
1970-01-01 09:20:00,2642,0
1970-01-01 09:21:00,2254,0
1970-01-01 09:22:00,2539,0
1970-01-01 09:23:00,2596,0
1970-01-01 09:24:00,2573,0
1970-01-01 09:25:00,2302,0
1970-01-01 09:26:00,2991,0
1970-01-01 09:27:00,3141,0
1970-01-01 09:28:00,3285,0
1970-01-01 09:29:00,3807,0
1970-01-01 09:30:00,2892,0
1970-01-01 09:31:00,2538,0
1970-01-01 09:32:00,2234,0
1970-01-01 09:33:00,2707,0
1970-01-01 09:34:00,2382,0
1970-01-01 09:35:00,2426,0
1970-01-01 09:36:00,2451,0
1970-01-01 09:37:00,2288,0
1970-01-01 09:38:00,2256,0
1970-01-01 09:39:00,2884,0
1970-01-01 09:40:00,2398,0
1970-01-01 09:41:00,2239,0
1970-01-01 09:42:00,2248,0
