timestamp,value,label
1970-01-01 08:01:00,0,0
1970-01-01 08:02:00,1598,0
1970-01-01 08:03:00,14324,0
1970-01-01 08:04:00,13646,0
1970-01-01 08:05:00,13315,0
1970-01-01 08:06:00,12785,0
1970-01-01 08:07:00,13022,0
1970-01-01 08:08:00,14025,0
1970-01-01 08:09:00,16818,0
1970-01-01 08:10:00,18350,0
1970-01-01 08:11:00,19559,0
1970-01-01 08:12:00,17125,0
1970-01-01 08:13:00,14897,0
1970-01-01 08:14:00,9384,0
1970-01-01 08:15:00,6167,0
1970-01-01 08:16:00,3785,0
1970-01-01 08:17:00,2511,0
1970-01-01 08:18:00,2309,0
1970-01-01 08:19:00,3239,0
1970-01-01 08:20:00,4695,0
1970-01-01 08:21:00,7475,0
1970-01-01 08:22:00,9687,0
1970-01-01 08:23:00,11698,0
1970-01-01 08:24:00,12547,0
1970-01-01 08:25:00,13002,0
1970-01-01 08:26:00,13681,0
1970-01-01 08:27:00,14124,0
1970-01-01 08:28:00,13271,0
1970-01-01 08:29:00,12882,0
1970-01-01 08:30:00,12656,0
1970-01-01 08:31:00,11662,0
1970-01-01 08:32:00,12454,0
1970-01-01 08:33:00,12023,0
1970-01-01 08:34:00,16111,0
1970-01-01 08:35:00,17729,0
1970-01-01 08:36:00,16756,0
1970-01-01 08:37:00,14338,0
1970-01-01 08:38:00,10261,0
1970-01-01 08:39:00,6350,0
1970-01-01 08:40:00,3942,0
1970-01-01 08:41:00,2493,0
1970-01-01 08:42:00,2056,0
1970-01-01 08:43:00,2842,0
1970-01-01 08:44:00,4336,0
1970-01-01 08:45:00,6621,0
1970-01-01 08:46:00,9185,0
1970-01-01 08:47:00,11533,0
1970-01-01 08:48:00,12697,0
1970-01-01 08:49:00,12489,0
1970-01-01 08:50:00,13368,0
1970-01-01 08:51:00,13743,0
1970-01-01 08:52:00,13463,0
1970-01-01 08:53:00,13212,0
1970-01-01 08:54:00,12678,0
1970-01-01 08:55:00,11721,0
1970-01-01 08:56:00,13015,0
1970-01-01 08:57:00,14127,0
1970-01-01 08:58:00,18418,0
1970-01-01 08:59:00,20384,0
1970-01-01 09:00:00,19268,0
1970-01-01 09:01:00,14652,0
1970-01-01 09:02:00,9338,0
1970-01-01 09:03:00,5452,0
1970-01-01 09:04:00,3308,0
1970-01-01 09:05:00,2388,0
1970-01-01 09:06:00,1852,0
1970-01-01 09:07:00,2885,0
1970-01-01 09:08:00,5357,0
1970-01-01 09:09:00,7387,0
1970-01-01 09:10:00,12692,0
1970-01-01 09:11:00,13605,0
1970-01-01 09:12:00,13884,0
1970-01-01 09:13:00,16405,0
1970-01-01 09:14:00,15538,0
1970-01-01 09:15:00,12997,0
1970-01-01 09:16:00,14242,0
1970-01-01 09:17:00,13438,0
1970-01-01 09:18:00,12885,0
1970-01-01 09:19:00,13448,0
1970-01-01 09:20:00,14247,0
1970-01-01 09:21:00,17948,0
1970-01-01 09:22:00,20773,0
1970-01-01 09:23:00,20485,0
1970-01-01 09:24:00,21399,0
1970-01-01 09:25:00,13654,0
1970-01-01 09:26:00,8851,0
1970-01-01 09:27:00,5740,0
1970-01-01 09:28:00,3668,0
1970-01-01 09:29:00,2477,0
1970-01-01 09:30:00,2516,0
1970-01-01 09:31:00,3693,0
1970-01-01 09:32:00,5962,0
1970-01-01 09:33:00,8143,0
1970-01-01 09:34:00,12191,0
1970-01-01 09:35:00,13494,0
1970-01-01 09:36:00,13768,0
1970-01-01 09:37:00,16297,0
1970-01-01 09:38:00,15843,0
1970-01-01 09:39:00,14618,0
1970-01-01 09:40:00,14243,0
1970-01-01 09:41:00,13838,0
1970-01-01 09:42:00,13636,0
1970-01-01 09:43:00,14504,0
1970-01-01 09:44:00,17211,0
1970-01-01 09:45:00,19591,0
1970-01-01 09:46:00,20762,0
1970-01-01 09:47:00,22176,0
1970-01-01 09:48:00,20946,0
1970-01-01 09:49:00,16257,0
1970-01-01 09:50:00,10439,0
1970-01-01 09:51:00,7074,0
1970-01-01 09:52:00,4324,0
1970-01-01 09:53:00,3114,0
1970-01-01 09:54:00,2521,0
1970-01-01 09:55:00,3068,0
1970-01-01 09:56:00,5288,0
1970-01-01 09:57:00,6671,0
1970-01-01 09:58:00,11473,0
1970-01-01 09:59:00,15202,0
1970-01-01 10:00:00,16601,0
1970-01-01 10:01:00,17094,0
1970-01-01 10:02:00,18122,0
1970-01-01 10:03:00,17573,0
1970-01-01 10:04:00,17318,0
1970-01-01 10:05:00,16633,0
1970-01-01 10:06:00,16053,0
1970-01-01 10:07:00,15967,0
1970-01-01 10:08:00,18511,0
1970-01-01 10:09:00,21314,0
1970-01-01 10:10:00,19201,0
1970-01-01 10:11:00,21689,0
1970-01-01 10:12:00,20643,0
1970-01-01 10:13:00,15535,0
1970-01-01 10:14:00,10531,0
1970-01-01 10:15:00,6649,0
1970-01-01 10:16:00,3853,0
1970-01-01 10:17:00,2621,0
1970-01-01 10:18:00,2207,0
1970-01-01 10:19:00,3316,0
1970-01-01 10:20:00,4926,0
1970-01-01 10:21:00,7785,0
1970-01-01 10:22:00,12850,0
1970-01-01 10:23:00,13563,0
1970-01-01 10:24:00,14319,0
1970-01-01 10:25:00,16657,0
1970-01-01 10:26:00,16120,0
1970-01-01 10:27:00,15461,0
1970-01-01 10:28:00,14927,0
1970-01-01 10:29:00,14793,0
1970-01-01 10:30:00,14517,0
1970-01-01 10:31:00,14477,0
1970-01-01 10:32:00,14020,0
1970-01-01 10:33:00,19895,0
1970-01-01 10:34:00,21844,0
1970-01-01 10:35:00,24113,0
1970-01-01 10:36:00,23045,0
1970-01-01 10:37:00,17416,0
1970-01-01 10:38:00,10552,0
1970-01-01 10:39:00,6589,0
1970-01-01 10:40:00,4126,0
1970-01-01 10:41:00,2795,0
1970-01-01 10:42:00,2547,0
1970-01-01 10:43:00,3862,0
1970-01-01 10:44:00,5934,0
1970-01-01 10:45:00,8188,0
1970-01-01 10:46:00,12521,0
1970-01-01 10:47:00,13355,0
1970-01-01 10:48:00,13509,0
1970-01-01 10:49:00,15390,0
