timestamp,value,label
2014-11-23 14:00:00,5.42973473518638,0
2014-11-23 15:00:00,234.08151332244702,0
2014-11-23 16:00:00,418.20403718871694,0
2014-11-23 17:00:00,529.680726879816,0
2014-11-23 18:00:00,529.920887731872,0
2014-11-23 19:00:00,447.569838150679,0
2014-11-23 20:00:00,310.87163555948,0
2014-11-23 21:00:00,158.510813344207,0
2014-11-23 22:00:00,16.4532594284933,0
2014-11-23 23:00:00,-69.0274926019883,0
2014-11-24 00:00:00,-79.3180972809208,0
2014-11-24 01:00:00,-34.9505371355625,0
2014-11-24 02:00:00,58.9393755551496,0
2014-11-24 03:00:00,154.885080487986,0
2014-11-24 04:00:00,206.51083237274503,0
2014-11-24 05:00:00,205.275955270257,0
2014-11-24 06:00:00,112.856435756215,0
2014-11-24 07:00:00,-21.502218165731698,0
2014-11-24 08:00:00,-196.6191600927,0
2014-11-24 09:00:00,-332.227021376346,0
2014-11-24 10:00:00,-415.342331702295,0
2014-11-24 11:00:00,-409.716567069328,0
2014-11-24 12:00:00,-308.78996811474605,0
2014-11-24 13:00:00,-124.13893591838101,0
2014-11-24 14:00:00,106.52569243469401,0
2014-11-24 15:00:00,346.813444816205,0
2014-11-24 16:00:00,522.462553430368,0
2014-11-24 17:00:00,629.990800691923,0
2014-11-24 18:00:00,630.571914780227,0
2014-11-24 19:00:00,538.2869469607019,0
2014-11-24 20:00:00,398.484861087144,0
2014-11-24 21:00:00,229.296602982653,0
2014-11-24 22:00:00,86.2894454879614,0
2014-11-24 23:00:00,6.5101982454534015,0
2014-11-25 00:00:00,-19.699649655581396,0
2014-11-25 01:00:00,37.8940581586799,0
2014-11-25 02:00:00,117.613163281184,0
2014-11-25 03:00:00,209.945914596262,0
2014-11-25 04:00:00,253.00600603712502,0
2014-11-25 05:00:00,235.56276551541802,0
2014-11-25 06:00:00,142.277387799936,0
2014-11-25 07:00:00,-2.38586928325698,0
2014-11-25 08:00:00,-175.64833765875,0
2014-11-25 09:00:00,-319.844833181717,0
2014-11-25 10:00:00,-415.657775558286,0
2014-11-25 11:00:00,-412.504073643088,0
2014-11-25 12:00:00,-319.640045805057,0
2014-11-25 13:00:00,-139.585298596796,0
2014-11-25 14:00:00,79.33001890570141,0
2014-11-25 15:00:00,307.935707583074,0
2014-11-25 16:00:00,482.600599287319,0
2014-11-25 17:00:00,584.778762351401,0
2014-11-25 18:00:00,580.042727586761,0
2014-11-25 19:00:00,478.117977460953,0
2014-11-25 20:00:00,332.234033469276,0
2014-11-25 21:00:00,156.588011458862,0
2014-11-25 22:00:00,-0.996834059075778,0
2014-11-25 23:00:00,-84.3980857870205,0
2014-11-26 00:00:00,-115.49917737390498,0
2014-11-26 01:00:00,-72.9250918943532,0
2014-11-26 02:00:00,-0.336211543834082,0
2014-11-26 03:00:00,79.5884887169232,0
2014-11-26 04:00:00,118.22671443735001,0
2014-11-26 05:00:00,97.35980069475693,0
2014-11-26 06:00:00,-0.947876625876443,0
2014-11-26 07:00:00,-152.181787850014,0
2014-11-26 08:00:00,-337.202627489317,0
2014-11-26 09:00:00,-493.302460924779,0
2014-11-26 10:00:00,-583.3336263461119,0
2014-11-26 11:00:00,-597.5018735783631,0
2014-11-26 12:00:00,-513.17842418609,0
2014-11-26 13:00:00,-334.224841249727,0
2014-11-26 14:00:00,-119.808199176455,0
2014-11-26 15:00:00,97.32332650573,0
2014-11-26 16:00:00,275.377053621653,0
2014-11-26 17:00:00,361.67125242499395,0
2014-11-26 18:00:00,351.361027328937,0
2014-11-26 19:00:00,249.181206627094,0
2014-11-26 20:00:00,102.857843775528,0
2014-11-26 21:00:00,-82.53952719576179,0
2014-11-26 22:00:00,-235.983468492085,0
2014-11-26 23:00:00,-336.86648674457297,0
2014-11-27 00:00:00,-359.45662401492996,0
2014-11-27 01:00:00,-324.32982994452703,0
2014-11-27 02:00:00,-250.669169528962,0
2014-11-27 03:00:00,-175.432097043471,0
2014-11-27 04:00:00,-145.66609538657,0
2014-11-27 05:00:00,-180.757248832285,0
2014-11-27 06:00:00,-274.659220893782,0
2014-11-27 07:00:00,-422.056339462081,0
2014-11-27 08:00:00,-607.086068428701,0
2014-11-27 09:00:00,-758.4878310262061,0
2014-11-27 10:00:00,-854.902143974354,0
2014-11-27 11:00:00,-870.434765351847,0
2014-11-27 12:00:00,-782.527558824436,0
2014-11-27 13:00:00,-614.156111111491,0
2014-11-27 14:00:00,-389.65236162825204,0
2014-11-27 15:00:00,-178.231489150482,0
2014-11-27 16:00:00,-8.32075392722791,0
2014-11-27 17:00:00,89.4382157548068,0
2014-11-27 18:00:00,86.4064421328738,0
2014-11-27 19:00:00,-20.994234857604,0
2014-11-27 20:00:00,-177.794021623037,0
2014-11-27 21:00:00,-353.790441656428,0
2014-11-27 22:00:00,-514.564004605328,0
2014-11-27 23:00:00,-605.483751814587,0
